text,stars,label
"the only thing bad i could say, which isn’t even bad at all, is to put like 1/2 a teaspoon of vanilla. i always put vanilla in my pancakes so i was like ok i’ll just add it in but to me pancakes are sooo much better with vanilla but it’s a perfect batter and really easy to make into a perfect shape. will use this recipe every time",4,1
"yummy! i made it ahead of time and when i warmed it up in the oven, i think i had it in there for too long, as it just turned into slop, but it tasted so good! i'll make this again!",5,1
a hit with my family. easy to make. moist with a great banana flavor. cream cheese frosting compliments it so well.,5,1
i substituted 1 cup of light brown sugar for 1 cup of white sugar. i also toasted the pecans before chopping and adding to the batter. i did not use the glaze. this is a very moist and dense cake. very very happy with this recipe.,5,1
tasty! i reduced the brown sugar to 1/2 cup and i also added 1/2 tsp. ground cinnamon when i stirred in the apples and vanilla into the cornstarch mixture.,4,1
"made this recipe as a side for our bbq. this was delicious, quick & easy. my husband loved it!",5,1
this has been one of my family favorites since the first time i made it! i have made it in loaves as well as in muffin tins.,5,1
"used mayo, very good",5,1
loved this recipe! i added diced up garlic also and seasoned with my own lite kick. i also used multiple cheeses. this was my first time making it. it is a keeper!,5,1
my husband--who doesn't usually like low-fat foods--loves this pie. i love it because it's delicious and super easy to make.,5,1
this is my go to recipe when i need a good dessert for a potluck. everyone loves it! i often times use other flavors of pie filling. i have made these with peach and blueberry as well as the cherry! :),5,1
"this is a awesome pizza for a gluten free diet. i used my home made red sauce omitted the cheddar cheese and topped it with sauteed mushrooms, onions, orange pepper, & black olives, and topped with green onion before serving.",5,1
easy main dish which is light and garden fresh. will certainly make again!,5,1
take a little of time to get the ingredients ready but it is well worth the time. it is a very yummy and filling soup. my husband gives it a thumps up and wants me to make it again.,5,1
"amazing! definitely the best i've ever made! i used wheat flour, olive oil, 1/2 teaspoon cinnamon and 1/4 teaspoon nutmeg. enjoy :)",5,1
"no, actually dumplings do not always have egg in them. actually, traditional dumplings are baking powder, flower, salt, some type of shortening and a milk product. it is the way the shortening is mixed in that makes them so moist and fluffy. and being steamed on top. this is a good recipe. i made my great-grandmother's traditional dumplings on top though, approved by my boyfriend's brother who is a master chef. he says dumplings are not traditionally made with egg...",4,1
"i have been making this for years, minus the water chestnuts. i am often requested to bring my ""funeral salad"" to church when a luncheon is being served following a funeral. it is so well liked. i'll try adding the water chestnuts next time.",5,1
"i didn't have cream of mushroom soup on hand, so i used cream of chicken. either would be delicious i'm sure.",5,1
very easy to make and tasty!,5,1
this is to die for!! i don't know what happened to the others that said this had no flavor as it is so sweet and delicious! now i just need some strawberries! yum! thanks for the fantastic recipe.,5,1
"i didn't have any celery seed to use and i swapped out velveeta for freshly-grated sharp cheddar and mozzarella. put a dash of white wine in, only used 3 strips of bacon instead of 6, and used about a half cup of heavy cream and 2 cups of milk, but other than that, i followed the recipe. it turned out absolutely delicious!",5,1
"this soup was so easy to make and i had most of the ingredients on hand. i changed a few things only because of what i had on hand. i used 1 pound of ground beef instead of a half pound. i used 3 cups of potatoes instead of 4 cups. and i used beef broth instead of chicken broth. i made bread bowls to serve the soup in. my husband, sister and 5 year old niece loved this soup.",5,1
"great recipe! my bread turned out perfect! i do beat my bread down twice though to get a more even mix. also, in the recipe it says 3 cups and on the side of the recipe it says over 6 cups. the 6 cups is the correct one!! if you cant get your bread to rise, it's because you're missing over 3 cups of flour!!!",5,1
"this is a really tasty cake plain, but i see some cherry sauce in it's future.",4,1
"delicious! my family's response, ""you better double this next time."" great way to get those veggies in for people who may not like zucchini. we did make one change, used pork sausage instead of ground beef.",5,1
"i didn't see cream cheese in the recipe, but it was in the description so i added it toward the end. i added a little adobo seasoning and used my own dried cayenne, also added diced tomatoes with green chili's, otherwise made the recipe as written. it was fabulous. a forever keeper. thank you!!",5,1
this casserole was easy to make and very good - the flavors were great - i would definitely make it again!,5,1
this was awful!!! my husband loves meatloaf so i thought i would give this recipe a go. i couldn't finish my meal & he proceeded to throw away the leftovers. thanks for the $12 waste!!!,1,0
"this recipe is great! i just changed up a couple of things because i wanted to substitute the sugar and oils with something more healthy. the bread was more moist than i have ever had in any banana bread! so i used honey and coconut oil instead of sugar and canola oil. i also added way more applesauce than is called for. banana bread should be more of the consistency of something you can pour out into a baking pan. initially the batter was too thick to pour out but as i added applesauce, it became pourable and spreadable. otherwise i really like the recipe and i only added walnuts, not chocolate just walnuts and it was refreshingly not too sweet but just right and like i said really moist! delicious!",5,1
we thought this was really good! going to make it for my daughter and son in law....very good!,5,1
"this recipe has everything a person with a sweet tooth probably loves - peanut butter cups, pudding, whipped topping, and oreos. i don't usually like peanut butter in things except a sandwich but for this delectable dessert i changed my mind!",5,1
"the best thing is the flavor. the second best thing is how fast it is to make! i like how the minimal cooking allowed the frozen vegetables to keep their integrity and flavor. i used mixed vegetables instead of corn and peas only. i also upped the ketchup, w. sauce, and beef bullion granules by half again as much to give it an extra punch of flavor. a keeper!",5,1
"i made this for my grandson's birthday. i did not use this frosting as chocolate frosting was requested. it did take a little longer to bake but the awful part was while baking in two 9"" pans the batter ran over the top and i had a huge mess in the bottom of the open. i would have to have put it in two 8"" pans. when i make this again, i will definitely use a 13 x 9 x 2"" pan.",4,1
"everyone at work was sick, so before i caught the cold i wanted to make some hearty chicken soup. i added tons more broth and spices to give the soup an extra kick. i also added egg noodles which turned out great. the dumplings did not come out as planned, but still tasted great, just did not look that appetizing!",5,1
"simple and delicious, most ingredients i normally have, i've made this before with sliced and shredded cheese(whatever i had in the fridge) and it came out great",5,1
"i made this recipe just as described and the muffins turned out great! i did add 1/2 cup of walnuts, which was a great addition. i highly recommend this for its ease!",5,1
"the ricotta cheese is what makes this dish so fantastic. i love to add additional shredded cheese, however, on the top! delicious. this also freezes well.",5,1
"these were yummy and easy to make. i love the almond-cherry flavor combination so liked that the almond extract was in the bars as well as the glaze. i also sprinkled some blanched almonds over the top of the bars after glazing, for extra flavor and texture and it looked really pretty too. these bars were a bit thinner than i prefer, so next time i will bake them in a smaller pan.",4,1
delicious dessert! i used the new peanut butter filled oreos for the base and to sprinkle on top and that really put it over the top. i also found a big jar of truly miniature peanut butter cups (about the size of a large chocolate chip) at our local mennonite store and used those rather than chopping up peanut butter cups. a wonderful cool treat on a very hot summer day!,5,1
i made this for the 1st time and definitely not the last time! this soup is amazing! i doubled it because i share it with family and friends. i added fresh chopped garlic and chopped onion. i also added 2 envelopes of goya seasoning. we slurped it up with some garlic toast and couldn't stop raving about it as we ate it! what a perfect soup for fall and a cold day! i will definitely be making this in the winter too! thank you taste of home for a most excellent recipe!!! =),5,1
just okay. it's your average banana bread.,2,0
this recipe was easy and very tasty.the family loved it.the next tine i think i am going to add potatoes and some carrots as it is cooking.,5,1
"""best chicken recipe you've ever made,"" say my husband and son- both of whom love food! thanks taste of home",5,1
i made this the other day for my husband and it was fabulous! very flavorful and moist. didn't change a think on the recipe! i would make it again any day! thanks for the recipe,5,1
"i eliminated the capers as i don't like them and i forgot to add the butter after melting it in the microwave, but it still turned out great! it was very light. the bonus was how easy this is to pull together for a meal.",4,1
great. hubby can't eat white potatoes so i substituted sweet potato cubes. really good with the ham. a keeper recipe.,5,1
so good! really easy to prepare!!,5,1
"wonderful! made just like the recipe, no changes and they are absolutely a great oatmeal, choc chip and pecan cookie. yummy!",5,1
what a great recipe for family fare! been meaning to try these for some time and today amidst everyone’s mid-december running-around i discovered some plans had changed and i needed to provide a last minute supper whilst still running errands. i found i had all the ingredients and they came together and cooked speedily. i made exactly to recipe and they tasted great! this must rank as a toh classic. thanks for sharing and for keeping available for decades for us to enjoy.,4,1
this was really really good... i love soups and i do 95% of all the cooking in the house.. my wife only realy will eat soups in the winter( to me that's just crazy.. soups are awesome) wife and both kids couldn't get enough( with the kids both 16 arguing about how to split the last bowls worth.. the changes and additions i made are for the proteins i used 4 boneless chicken thighs diced and browned in pot. 2 chicken sausage links with sun dried tomatoes browned in skillet then sliced.. for the water i used more chicken broth.. i also added 2 large carrots sliced and a mid to small zucchini halfed length ways and sliced . i half the amount of garlic and added salted to taste (prob about 1/2 teaspoon) and i added the sausage at the same time as the tortellini,5,1
"this is by far the best recipe i have ever gotten from taste of home. this is my six year olds favorite meal...and that says a lot since she is such a picky eater. this would be a great dish for a potluck or for a meal to impress your friends, family or co-workers!",5,1
we have made this recipe many times because its so easy and delicious. we make it for company and we make it when we are camping. ive also used the marinade for grilled salmon filets with great results.,5,1
they were so good me and my brother made them and i doubled the ingredients for my family and it was so delicious i added vanilla for more flavor and it was the best recipe ever my family really liked it and i'm only 13,5,1
"actually, maybe i will make this again. i used one pound of ground beef like man suggested and it was a little too beefy. otherwise, good.",4,1
absolutely a wonderful recipe that i have searched for so many years. the only alteration that we prefer in the mixture is the addition of 1-1 1/2 tsp. fresh ground horseradish. makes great even better!,5,1
"made this today and both my husband and i thought it is delicious. i cut back on the sugar (used about 1 1/2 cups) we don't like cake too sweet. i also make a glaze for top (1 cup powdered sugar, 2 tablespoons milk, 1/2 teaspoon vanilla plus couple dashes of nutmeg). i baked it in a glass 15x10 baking dish at 325 for about 30 min. glaze was sufficient for that size.",5,1
"my family loves the chili. i thought the beans might scare my little ones so i blended it in my immersion blender a bit. the second time i made it, i did not blend and everyone enjoyed it and requested seconds. great recipe. thanks for sharing.",5,1
"this is a family favorite! i've made it multiple times and it's a hit every time. it's easy to make which is my favorite kind of recipe because i really don't like to cook lol. with ease in mind, i typically use frozen mixed veggies and frozen onions. if i don't have potatoes at hand i increase the chicken and veggies to make up the volume. i will cook one and freeze the other for another day. great recipe!!!",5,1
reviewed nov. 23 by birdladythey were great went over well at our church thanksgiving dinner. i sprinkled toasted pecans on top of the frosting which gave them a little crunch and special taste.,5,1
"i was skeptical anything this easy would be good, but tried it as an option to freeze and send to my grad school son. i made as directed, except since i cook a lot and had much on hand, i added garlic and onion powder, worcestershire, sugar, fresh basil and oregano to the sauce, as i had that on hand. really whatever you do to jarred sauce or nothing would work. i used cheese ravioli and 90% lean ground beaf. i also threw in about 1/4 cup of parmesan with the mozzarella because i had it. this was really good for what could be a 4 ingredient recipe.this could be adapted so many ways, but it is surprisingly good for such a simple recipe!",5,1
"instead of the black beans, i used refriedbeans and layered each tortilla.almost like a mexican lasagna.",5,1
the best recipe i’ve found! i used a deep dish pie pan and it came out beautifully. will definitely make many times. shared a photo of it with my daughter who asked me to make her one this weekend!,5,1
"my savannah, georgia bred husband says it is the best he has ever had! that's a winning vote in my book!!!",5,1
"this was a delicious recipe, i used soy milk instead of normal milk and it was a good substitution! i also used canned peaches instead of fresh or frozen and it was still delicious - though i would say to reduce the amount of water in the topping by about 1/2 cup, and honestly i might suggest doing that anyways, it was a lot of liquid leftover.",4,1
thanks for that tip----didn't think about that-as i'm sure other hadn't.,5,1
"made this twice already, my boyfriend and i love it!!! had slight issue with caramel topping and having to cook it a bit longer but it was terrific!!",5,1
"excellent. this recipe is so little work, yet the muffins are excellent. i did add some chopped walnuts.",5,1
made this hearty chili tonight for dinner and my family really loved it! it has a nice combination of flavors and is really delicious. i will be adding creamy white chili to my recipe book!,5,1
"this is my favorite banana bread recipe, i think my family lets the bananas turn brown so i will make this. lol the only thing i do is dust the pans(i always double it, and put 1 loaf in the freezer) with cinnamon & sugar. yummmmmmmy",5,1
"these were absolutely the best ever! the horseradish sauce makes the sandwich. i use creamy horseradish. i have also made these with mayo and dijon mustard mixed together when i did not have any on hand. there are plenty of combinations you could use to make them to your likings. i prefer the original recipe though. everyone raves about them when i do make them. i would not change a thing! in face, i am making them next week for my daughter and her family.",5,1
"this recipe is wonderful. very moist, huge banana taste and the best cream cheese icing i’ve ever made. a keeper for sure. as mentioned they freeze well and take no time to thaw when you’re ready for dessert. i put the bars in the refrigerator after i ice them so they are easier to cut with icing on them.",5,1
i liked the recipe because i had everything on hand; it did not take special ingredients. my family loved it!,5,1
my family loved this. i will make this again.,4,1
we love white chili!! this recipe is one of the best. the favors come right through!! we will fix this again and again!!,5,1
ate this by the truck load :),5,1
"my first time, and it was perfect. slices wonderful for sandwiches, and delicious. and myfamily loved it, they said more, more, more.",5,1
"i had intended to make a different chocolate cake for an event but realized i didn't have all the ingredients the day i was going to make it. just 2 days prior i had come across this recipe and had all the ingredients on hand. i normally would not try a recipe for the first time for something special, but i had promised to bring a cake so i went for it. i made it in a 9x13-inch pan, putting waxed paper on the bottom of the pan and using cooking spray before pouring in the batter, and baked it for 40-45 minutes. i used a buttercream frosting that i had already planned on. everyone loved this cake! there were other desserts there but mine got eaten first. i will be making this again!",5,1
i don’t cook often so i like easy & delicious recipes. this one was super easy & has tons of flavor. i did use italian sausage instead & added 4oz of cheese tortellini. i will definitely be making this again. so happy i tried it!,5,1
this is my go to recipes. yummy. delicious. will make it again,5,1
my husband & i loved this recipe. i used putanesca spaghetti sauce and it was fabulous. i will be making it for our family picnic.,5,1
"we loved this. i made a few modifications and it still turned out great. i used boneless chicken thighs, i added 1 can kernal corn, 1 additional 10 oz can of broth, and chopped bell peppers with the onion. i also used light sour cream and 1/2 -1/2 since i didn't not have the heavy cream, and it was just great.",5,1
"this is a great recipe! since my husband is vegetarian, i used ""bacon flavored"" olive oil to saute the onion and carrots. then i used veggie bullion instead of chicken and replaced the ham with sliced litelife italian sausage. my entire family actually prefers the veggie version :)",5,1
"i made this soup per the recipe and did add some minced garlic and half an onion, next time i would add two more carrots. the soup is great it is a keeper.",5,1
my favorite apple pie recipe. sometimes i add a little pumpkin pie spice as well just to spice it up a notch,5,1
"please be respectful and limit comments to only the recipe, and advise others. do not attack another's character with with profanity (baker2) ...... keep in mind that many have never, ever baked before.",5,1
this recipe was yum-o. loved the cinnamon spice in it. gave some to the fire house and they loved them too.will make them again,5,1
my all-time favorite soup!!!,5,1
"this recipe gave me a starting point - i had a bunch of peppers of many kinds, chopped em up. used ground turkey i had on hand plus a can of ro-tel and another of diced tomatoes, threw in some clamato juice. pretty tasty but i didn't think it went very well with rice, which i kept on the side so i can freeze the soup leftovers. when i that it out out i may add chili powder and beans, as it's a good base recipe for chili.... overall pretty tasty....",4,1
i added sauted green pepper and onion to add and then put in a small can of diced green chiles. this was a suggestion from a friend in arizona. good every way.,5,1
i'm not an experienced baker but i think i should have added some flour since i am at higher altitude. :),5,1
<p>can you use almond milk instead of 2%? i don't know if it makes a difference or not!</p>,5,1
"i added red pepper with onions in the beginning and also added corn with the beans. my boyfriend was skeptical about white chili, but this recipe is definitely a keeper!! i will be making this again for sure!",5,1
this is the first time i used someone elses recipe and not my own that i have used for years. flavor was ok but each one of my 8 little loafs all stuck to the bottom of the pan. i will be going back to my recipe. sorry.,1,0
"please dont rate recipes if you dont follow the recipe directions. make as is and rate it, otherwise there is no point to it.",5,1
we just didn't care for the taste with the cream of mushroom soup it was just weird. way to much work for something thats edible but not worth making agian,2,0
easy to make and very easy to eat! ??,5,1
favorite in our householdi use the 11x7,5,1
i just love these about as much or more than pear muffins.,5,1
tried and true for years. aa++,5,1
i got this recipe long ago when it first appeared in the magazine. i made it many times for my family until the recipe got lost over a year ago. i am so happy to find it here again! the only thing i do differently is that i only use 1/2 teaspoon nutmeg so that the nutmeg does not overpower the cake. and the butterscotch sauce is delicious!,5,1
this is the only meatloaf recipe i use.since 1999 it is still the best.make it into one meatloaf or 4 minisadd worcestershire & siracha to the sauceall i can say is yummy,5,1
i've made this for about 5 years now and it's become a winter staple! such a easy recipe and all of my family love it! thanks for a great recipe!,5,1
so easy to make. love to serve with rice!,4,1
"with no offense meant to the creator of this recipe, i felt cheated! with a name like zucchini pizza casserole, i expected some pizza flavors. i didn't get any of that at all!!! it was tasty as made according to the recipe, but disappointing. i kind of thought the zucchini layer on the bottom would be more like a crust, but it wasn't. i will try this again, but i have some other ideas to ramp it up!",2,0
was quite surprised - these are actually pretty good. they are crunchy with great flavor and texture and you don't even notice the bottom layer is graham cracker.,5,1
this is sooo great! i made it for an overnight scrapbooking crop and now my friends want me to make it again for next weekends crop! yummy!,5,1
love this soup and do share the recipe with everyone i serve it to. i find it's a great way to use up leftover pot roast.,5,1
my husbands favorite dessert. make this at least once every year. so easy to make. sometimes will skip the ice cream and drizzle caramel sauce on top (this will make it extra sweet). it's a keeper...,5,1
since i tried this recipe it is my go-to meatloaf. everyone enjoyed.,5,1
my family loved this apple pie. this is a simple recipe. i substitued brown sugar splenda in the crust but not in the filling. i also added about 1/2 tsp of apple pie spice to the filling to give it a little more flavor. it turned out perfectly!,4,1
"omg! yes this recipe is delicious, u can tell, look at the reviews. i made it and the whole pan was gone the same day, between my husband and 14yr old son. i'm baking another as we speak. i used 3 very ripe bananas, it is delicious!!!!!!!!",5,1
i made this recipe as written but cut it in half. cooked it on my indoor grill because of a roaring thunderstorm. served it with a seven spice rice. very delicious! will make it again.,5,1
"excellent! i made a half-recipe for the two of us and served it with cheese-and-salsa rice. dh thought it was terrific, too. another keeper from toh.",5,1
"i followed the recipe as written, but i did add some walnuts in the batter and sprinkled some on top of the frosting. the cake was moist and so delicious! i baked it in a 13x9 stone pan for about 35 minutes. this is going to be my ""go to"" recipe when i make banana bars.",5,1
amazing with chocolate chips!!!,5,1
"everyone loved, loved, loved this! definitely a keeper!",5,1
so delicious!!! will definately make these again.,5,1
"i've always had issues making home made bread. this recipe has not let me down yet! the only thing i do differently is form the loaves by hand, make a few slashes at the top for decoration, and sprinkle a little corn meal on a greased cookie sheet. it makes the loaves come off the pan easier. these loaves go fast!",5,1
easy peasy!,5,1
thanks for this! looks so easy and delicious i will try to do this one!??,5,1
authentic jambalaya or not it is fantastic! i had a pound of shrimp and just threw it all in - that's what my family kept picking out,5,1
"i started making this 46 years ago. it was called strawberry jello cake. used no sugar or flour. just cake mix, strawberry jello, 3 eggs, oil, water and 10 oz bag of frozen strawberries. separate strawberries from juice (save juice for glaze). baked in 13 x 9 pan. for glaze, 1 16 oz bag powdered sugar, little melted butter and strawberry juice. mix and pour over cooled cake. take a fork and poke cake all over before pouring glaze.",5,1
don’t know what these people are talking about it’s not even a pizza as the zucchini crust never gets crispy it’s a casserole,2,0
just made these for the first time and they are amazing!!!! i will be making tons more for christmas for sure!,5,1
"i added a chopped jalapeno (texans love their heat), fresh garlic and served with corn bread and had grated cheese and cilantro as toppers to add a little tex-mex to it. very good.",5,1
"this recipe is so inspiring and easy, you don't even need to boil the ravioli, just bake as the recipe directs. i make my own sauce but any favorite will do. try pepperoni and prepared pizza sauce for a meal the kids will love. it's one of those quick, can't fail, everyone loves recipes.",5,1
"really enjoyed this recipe,and my family loved it. thank's for sharing. leeann treacher",5,1
"wow...this cake is amazing! i followed the instructions pretty closely, except i used brewed coffee instead of boiling water. i also added a raspberry filling between the layers. it was one of the best cakes i've ever made! this is definitely my new go-to chocolate cake.",5,1
"this a fantastic family, summertime recipe! the chicken is jammed packed with flavor!""a true family favorite!!!!!!!!!!!",5,1
how old was your dog?,1,0
ever since i discovered this recipe in the magazine it has become a standard in our house.,5,1
this is really yummy!,5,1
"very, very good! will definitely make again, although hubby asked to skip the red pepper flakes next time.",5,1
this is a very moist delicious bread. my husband loves it and i will definitely make it again.,5,1
i usually twerk a recipe to my own taste. this was perfect as is. it will be a staple recipe in our house. thank you!,5,1
this was excellent and a hit with my family! i will definitely make this again!!,5,1
"this is delicious and i love that it uses an entire big zucchini. my whole family loved it and i will make it again. i thought the bottom was a little soft and next time i make it, i will try adding a couple tablespoons of cornmeal to the zucchini mixture with the hopes of it becoming like polenta.marylynhope",5,1
"delicious, quick and easy. i would definitely make again.",5,1
"i have been gf for years and this recipe is the best!!!! i have made so many banana bread recipes and none of them tasted ""normal"". this recipe is so so good!i too used 2 1/2 cups of flour and i did not use the oil.enjoy!!!!!sooooo good! :)",5,1
excellent! comfort food made simple!,5,1
"my husband and i loved this dish - very flavorful and easily made. i followed the recipe as written except for the substitution of pizza sauce for the tomato sauce. i like that this casserole may also be frozen and the next time i make it (and there will definitely be a next time!) i think i will put it into two 8"" dishes and pop one in the freezer for later. great recipe!",5,1
i go to this recipe all the time. i will say that i add 2 t. cider vinegar to the ingredient list. i keep it in a pint in refrig so i have it on hand when i want to mix up a small batch for the 2 of us. yummy!!,5,1
i made this with 93/7 ground beef and skim milk. my husband liked the sauce and also said it was moist and tender but held together nicely. he still prefers his mom's meatloaf recipe.,5,1
i made the recipe as directed. the cake is moist as said in other reviews. i used a bundt pan for baking. my husband thought this cake was devine. i love the fact this is an easy yummy cake!,5,1
i make this and my dad makes it we just don't put the topping on it's a big hit. my dad makes one every week to take to local diner and they ask him to bring in more every time.,5,1
"i've made this twice and both times it was excellent. i noticed some comments on the icing being a bit runny. i didn't have heavy whipping cream so i used half and half creamer, and i just added a few tables spoons at a time until i got the right consistency. it was probably about 1/3 of a cup more or less. the half and half worked great and i got the right consistency with less than the recipe calls for.",5,1
very good! super moist and flavorful.,5,1
"easy to follow recipe. very easy prep, & we baked a perfect home made apple pie. the entire house smelled wonderful! i highly recommend this recipe for the novice baker, along with accomplished bakers as well. we were very happy with the results. we used a mixture of granny smith apples and fuji apples. it was beautiful,and tasted just as great! highly recommend for anyone who wants to impress their family with a gorgeous, homemade pie. ps. it was just as good cold the next day, or even reheated in the microwave. i felt proud of our efforts. sincerely, mrs. vance",4,1
"i've been making this recipe for years! i found it in a church cookbook. i'm now famous for this recipe among my family, friends and coworkers. it's so moist, unlike most banana bread recipes. yes, it comes out dark. it has sort of chewy crust that everyone loves. i can't say enough about this recipe. it's absolutely the best!!",5,1
"was impressed with this dish. we have added it to our list of ""keepers""!",5,1
"i'm not sure what the others did wrong, but this is an awesome recipe!",5,1
"loved this soup, definitely a keeper! i followed it to a t but did not use wine. was skeptical of the thyme as it had a different flavor and have not cooked with it before. put it in slow cooker all afternoon and the thyme was a nice flavor at 1/4 tsp. thank you for sharing.",5,1
excellent healthy chili - thanks! just printed it out to give to my daughter.,5,1
made this for a party we were having & everyone loved them! i changed them a little to make them gluten & dairy free by using dairy free margarine instead of butter & sorghum flour & xanthum gum instead of all-purpose flour. they turned out great & no one could tell that they were gluten free!,5,1
"easy to make and delicious, used fresh blueberries and chopped pecans. will definitely make again, thank you!",5,1
this looks good. i tend to makes same dishes for a long time. it's time for some different meals. especially ones that are easy to copy. i can change it as i see fit. and thank whoever wrote it for sharing!!,5,1
"i chose this recipe as my maiden voyage into the ""from scratch"" baking world. i received a mixer for christmas and have been nervous about trying it out. i have never been much of a baker but at the age of 55 i decided to go for it. i made a big mess in the kitchen & ended up with dry cake mixture all over the place & myself, and despite trying to be careful i made the same big mess while mixing the frosting. nonetheless, the cake turned out beautifully in spite of my inexperience. i had a ball, but must admit - it was a lot of work. hubby said it was worth it,but he didn't do anything but eat it, lol. good recipe-particularly love the frosting.",5,1
excellent recipe! i did sub nutmeg for cloves and baked in greased floured tiny cupcake pan...came out perfect at 12 minutes..350°....a keeper!!!,4,1
excellent! the best pumpkin bars i have ever made. i added about one tablespoon of grated orange rind in the frosting which we liked very much.,5,1
"this is a delicious hearty soup. i could hear my husband telling my granddaughter that it smelled so good as i was cooking it. he was so primed to eat this. when my son got home my husband asked him if he was hungry or starving. one whiff of this soup and my son said ""starving!"" out of this big pot of soup all that is left is barely enough for one serving tomorrow. highly recommend this! ty joanie shawhan for sharing this. ty toh for posting this. once more toh delivers!",5,1
cool one,5,1
easy and it was the best,5,1
my husband said “this recipe is a keeper!” i don’t hear that very often from him. great taste with a little “zip” to the broth. will definitely make this again.,5,1
"i, too, loved this chili. made a few minor changes per reviewers- additional can of beans, a little less sour cream and heavy cream. since it does turn out a bit soupy i serve it over rice or a baked or mashed potato. everyone who tries it, loves it.",5,1
"this is the best banana bread i've ever had, i made it for my family, friends, and church, they all rave about it. last week i did an experiment, substituted home made cinnamon apple sauce for the bananas, came out really good, the people of my church really liked it. i just made a loaf, didn't have any buttermilk, so i melted 3 table spoons of butter added 2 table spoons of half and half. the loaf came out just as good. great reciepe.",5,1
"i decided to make it today after reading the reviews, but it was extremely sweet. i won't make it again.",2,0
i made this for a family dinner last weekend and everyone loved it! i used a bit more apple than the recipe called for and i did mix the apples with the cornstarch mixture before putting in pan. the only thing i would change would be maybe a little more cinnamon. put some melting ice cream on top--yummy!!!,5,1
just made this the other day and it was a big hit! i like that the zucchini is baked as a crust before adding the rest.,5,1
these cookies are wonderful! i usually make the crisp gingersnaps but these are a great soft ginger cookie.,5,1
"this is an excellent recipe! i did modify it a little. i cut up chicken breasts into strips and placed them in a crockpot. i then added the rest of the ingredients except for the peppers and onions. i cooked it on low all day. i also sauted the peppers and onions and then placed them in the crockpot about an hour before eating. needless to say, there wasn't much left over. thanks for a wonderful recipe.",5,1
"this recipe is awesome as is! my husband recommended broiling the chicken in our toaster oven to keep the meat tender, 10 minutes per side , and while cooking the vegetables in the pan. it came together very quickly and turned out great!",5,1
"mmmmmmmmmmmmmm.... i love coming home to this scrumptious lasagna after weekend errands. at one time, i did have some of the tomato ingredients so i substituted the sauce ingredients for a can of spaghetti sauce, and it still came out just as amazing. good stuff!!!",5,1
we used cheddar cheese and it was amazing. will make again soon.,5,1
this was excellent and my family loved it! it's a keeper!!,5,1
"before i make this, we don't drink coffee so have none in the house - and don't wish to buy it just for this recipe. can someone suggest an alternative? how about orange juice? water? almond milk? thank you in advance for your reply.",5,1
"this is a very tasty recipe. i agree with the previous poster, make sure you use the amount of meat or it will be salty. there has been times where i omitted the italian dressing. just using the gravy mix and the ranch dressing is still very flavorful.",4,1
love these cake bars! have been making this recipe for years. i usually half the frosting recipe.,5,1
"i made these for christmas for my cookie exchange gifts. my grandchildren thought they were the best ever, even better than ones from the store. edie c",5,1
"black beans ""n"" pumpkin chilii made this for my husbnd and son. i added more chili powder, a little onion salt and pepper. when i served it i put sredded cheddar cheese on top and ate it with ritz crackers for a spooon! i rate it delicious and there was no detection of pumpkin. very nutricious.",5,1
"i made this for a potluck at work.. and out of all the things that i've made, this was the one that most people wanted the recipe to make themselves. in fact, one of my coworkers made it for her team's very next potluck! i'm making a batch right now so i can freeze it and give out for christmas gifts. :)",5,1
"these are soooo good. i have made them 4 or 5 times since finding the recipe. can't wait to try them with warmed apples slices this fall. this recipe is a ""keeper"".",5,1
"quick and simple and quite delicious. we used a can of the diced jalapenos to increase the heat factor instead of the diced green chilies. my husband put a layer of tortilla chips in his bowl first, then ladled the soup on top. my daughter and i ate it more like chips and dip - it's just delicious any way you want to enjoy it! will be in our rotation.",5,1
"i make this so often i have the recipe memorized! i usually make 1/2 of it in muffin tins and the rest in a small loaf pan. i individually wrap the muffins with plastic wrap and put in a freezer zip lock bag to freeze. it is easy to pull one out and defrost in the microwave. my husband loves them for breakfast ""desert"". i usually substitute applesauce for the oil and add cinnamon because my husband loves it. sometimes i substitute almond extract for the vanilla.",5,1
i made this for christmas dinner & got so many compliments! the only change i made was i used 1 pound of italian sausage & 1/2 pound of ground beef. so yummy! the leftovers didn't last long! you can't fail with this recipe. i made it the day before & let the flavors mingle overnight. then baked it the next day.,5,1
"fantastic! quick & easy to make. delicious cookies! followed recipe exactly, except that i used big brown demerara sugar crystals for the ""additional sugar"" to roll them in. it has a nice, ""strong"" flavor! and, it looks pretty. dough was just right. cookies are soft. chewy. delicious.",5,1
"i'm glad i finally found an excellent recipe for pumpkin bread that has some spice to it. i saw some cans of pumpkin in my pantry and decided to try this. my husband loved it! in fact, after only one day, it is gone! i plan to make some of these for my relatives for christmas. the only things added were a little brown sugar on top and some additional walnuts! yum! this recipe is definitely a keeper!",5,1
just made it tonight. excellent!,5,1
i made this recipe for a friend who recently moved house warming gift. so simple and easy. i used frozen ripe bananas. they browned beautifully.,5,1
"this cauliflower soup is easy to make. it is delicious, light, filling, and for this family, a ""keeper"" recipe.",5,1
"love this recipe but i melted the chocolate on my stove, i’m not good with the microwave. my husband absolutely loved these his opinion is “they’re better than the ones you buy in the store”! this will be a staple in my cookie trays from now on",5,1
my husband and i loved this recipe! i would not change anything about it and will make it many times.,5,1
