text,stars,label
"outstanding. i took this to a party, having never made it before, and it got rave reviews. i also baked it in a 13 x 9"" pyrex pan and increased the cooking time somewhat, based on other reviewer suggestions. it came out great. i didn't have enough confectioner's sugar, so i reduced the butter and cream cheese somewhat, and added a little milk to help it spread better. it still came out delicious!",5,1
everyone at our church loved this. i substituted 1 cup of truvia for the sugar & used mushy frozen bananas as well as refrigerated ones. had to add an extra cup of gf all-purpose baking mix; still turned out well. several people were happy it was gluten & sugar-free. definitely a keeper!,5,1
"after chopping and laying out the ingredients, my first step was to whisk the mayonnaise, vinegar, salt, and pepper. my second step was to add the tomato, celery, and green onions to the dressing and blend it well to integrate the flavors into the dressing. then i continued on with the rest of the recipe. it was delicious.",5,1
"despite cutting back on the amount of added sugar, i found this cake to be too sweet, and unnaturally pink; it had an overwhelming artificial flavor. it is difficult to keep the frosting from becoming runny, no matter how well drained the strawberries are.",1,0
my husband and i made this receipt this past weekend. chicken potpie is one of my favorite comfort foods and this recipe is the best i've ever had. will definitely be adding it to my recipe box. thanks for sharing this recipe!!,5,1
very good and simple recipe. it's a go to at our house! husband loves making meatloaf sandwiches the next day. been making this for years and everyone always raves about it! we love the sauce!,5,1
"this recipe is quick, easy and oh so delicious! everyone i have made it for has loved it!",5,1
"this is a very tasty recipe. i used mostly low fat ingredients and low carb tortillas. the taste was very, very good * a real keeper in my books. one that i would highly endorse.janietaste of home volunteer field editor",5,1
"i have made this recipe at least a dozen times and the cookies come out perfect every time. the only change i make is to use 1 full teaspoon of cinnamon. my family and co-worker love them and request them often. also, they are so simple to make!",5,1
i didn't change a thing. my family loved it. very flavorful and fall apart tender.,5,1
a very similar recipe was given to me by my mother many years ago. my version has no eggs or milk and only one tablespoon of sugar. i bake it in a deep 2 qt. casserole. always take it to my office christmas potluck and get rave reviews and no leftovers! i like the suggestion of adding green chilies and will definitely try that.,5,1
my daughter won her cooking competition with these! they taste fantastic. highly reccomend.,5,1
"this is so good! it is always requested in our house. the only changes-- i use broth instead of water, add 1/4 cup chopped onion to the carrot mixture, and cayenne instead of hot sauce. yum!",5,1
thought it was delicious. great with three cheese bread on a cold day! i used 1 lb of beef and it was perfect!,5,1
this was wonderful! my husband and i loved it so much we've decided to make it for the family for the holiday. my husband also thinks i should enter this in the chili cookoff at our campground becuase he thinks it would win (he was a judge last year and said this was better than any chili he tasted).,5,1
i have found out a few things making this recipe. 1) use ice cream topping (i used smuckers) and not syrup. the syrup doesn’t set up. 2) it needs to cook about 15 minutes longer than the recipe says. always delicious and a new favorite.,4,1
"the flattened chicken was great! it took 45 minutes for my onions to carmelize, so the 30 minute total is rather misleading. i left the cheese out and it was fabulous!",5,1
amazing - one of the best soups i've ever made!,5,1
i have no idea how a recipe with so few ingredients tastes so good! and it's so easy too! absolutely delicious! i used an italian sausage ravioli to give it a little extra kick.,5,1
"just made this soup for dinner & absolutely loved it. forgot to pick up some shredded cheddar cheese, so used velveeta & it was delicious. will be making it again...soon!",5,1
this shepherd's pie has a wonderful taste to it. it comes together quickly. i substituted canned green beans & corn for the frozen because that is what i had on hand. will definitely be making this again!,5,1
tasty. it was easy to make. make sure to rinse the potatoes. i can see adding things in it like mushrooms or peas etc.,5,1
"i have used a recipe very similar to this one since 1966. mine uses 1 stick of margarine instead of oil, only 1 cup of sugar, 3 mashed bananas not 2 and no buttermilk or vanilla plus i've always used pecans and not walnuts but that is a matter of preference. instead of bread, i often make miniature muffins and we love the muffins.",5,1
this is the second time i've made these. they are very tasty and moist. it took 16 min for 18 cupcakes. i used 1 cup sugar and i found them still a little too sweet. i omitted the cloves because my family doesn't like them. they are delicious even without the frosting!,5,1
"finally a soup that my kids will not only eat, but love! i made it for dinner tonight and before they were halfway through their bowlfuls they were begging me to pack some for their school lunches tomorrow. the flavors are much more complex than i expected. this recipe is a real winner that i will be making again and again.",5,1
i made this on a cold saturday while my hubby was putting up christmas lights on the house. i used fake crab (instead of chicken) since i had that on hand and needed to be consumed. it made a really good soup-fast. next time i will make it as stated with chicken but i would not hesitate with the substitution i used either! nice recipe- thanks,5,1
absolutely love it!,5,1
i took this to work and it was a bit hit!,5,1
this recipe is a staple. i'm in texas and we still love it! :) i use plant-based meat substitute but otherwise follow the recipe. very tasty and a crowd pleaser.,5,1
we both enjoyed this cake. it stayed very moist & flavorful for 5 days in the fridge!,5,1
great cupcake! these cupcakes were super moist and delicious. the icing was a bit sweet but the caramel flavor was excellent . i will definitely make these cupcakes again. everyone loved them,5,1
"i'm not a big soup person, but i love this soup!! i also added bacon bits, and since i hatevelveeta, i used colby-jack cheese. yummmm.",5,1
nice!,4,1
"this soup was so easy to make and i had most of the ingredients on hand. i changed a few things only because of what i had on hand. i used 1 pound of ground beef instead of a half pound. i used 3 cups of potatoes instead of 4 cups. and i used beef broth instead of chicken broth. i made bread bowls to serve the soup in. my husband, sister and 5 year old niece loved this soup.",5,1
i needed to come up with a quick dinner tonight. a friend posted this recipe on her fb page and it looked delicious. i used chicken breast instead of thighs and heated the marinade to pour over the chicken. i also used it on the chicken as it cooked on my stove top grill pan. it was a big hit! i served it over ricearoni chicken flavored pasta. it would've been better had i had the time to allow it to marinate. this one's a keeper for sure!,5,1
"delicious!! first time ever making a white chili and this one delivered in every way. fantastic as is, didnt change a thing. will be a favorite keeper for me!! thanks for sharing!",5,1
i think i overcooked mine a little so i'll watch it closer next time.,4,1
"absolutely delicious! we served it with deluxe corn muffins, also in the recipe finder.~ theresa",5,1
"i made this this morning but halved the recipe since i didn't have the exact ingredients. i browned the onions,bacon, and added red and green peppers. i used 6oz of leftover sour cream and onion dip (the one in the container. i didn't have cottage cheese) and added a little extra cheddar cheese to sub for not having the swiss. it came out excellent!! very flavorful using the dip mix. it was even better baking it in my cast iron pan- nicely browned on the bottom. this will be in our breakfast rotation!",5,1
so good!,5,1
terrific!!! tasted delicious and served beautifully. i had alot of valentines after serving this.,5,1
very good. my friend thought he would prefer it with a little less cheese.,4,1
"excellent dish. i froze it to make sure it didn't get soggy. also used half the sugar. was still plenty sweet. will surely make again, perhaps with chunky peanut butter.",5,1
i've made these chicken thighs about 100 times. sometimes i forget the basting sauce and sometimes i don't. it's good either way. i always get asked for the recipe too. this is my go to potluck dish.,5,1
i have made this bread for years. i found the recipe in taste of home magazine several years ago. i bring the banana bread to all family gathering. the little ones just love it. most are from out of state so i make extra so they can take home. it is the best ever recipe for making banana bread.,5,1
"sorry but i gotta agree with kristal/crystalsounded good/liked most reviews/love teriyaki sauce...but......this was awful, i'm sorry but very dry over cooked chicken, sweet yes and altho i do love salt, even too much for me.really appreciate you submitting the recipe, honestly, because i made it liking the looks of it, but just didn't work",1,0
i added 2 cups of blueberries to the sauce and 2 tbl of butter.,5,1
delicious! we all loved it and will make it again~,5,1
u need to mix the eggs really good and the sugar we loved the cake,5,1
"this is a perfect recipe. i was glad it made 2 pies; i was making one for a friend and another to keep. we had ours last night and it was exactly what i hoped it would be! ultimate comfort food! our very picky 5 year old loved it. he asked for seconds. i swapped the dried thyme out for 1 tablespoon of fresh thyme because i love using fresh herbs. i boiled my potatoes/carrots in chicken broth, then used the same broth to boil the cubes chicken meat breast and used the same broth for the gravy. i imagine using a rotisserie chicken would make this even easier. i also did a light egg wash on the crust for color. i will be saving this recipe as my new go-to for pot pie!",5,1
this is a great recipe. i did my prepping in the morning so all i had to do was put it together in the afternoon. i will double the recipe next time. everyone in the family went back to seconds. my dad (age 98) loves it and already asked me to make it again.,5,1
salty! i doubled the recipe and used only 2 teaspoons of salt in total and it was still way too much. these are good but the salt is distracting.,4,1
great recipe! definitely a keeper!,5,1
this is the most amazing banana bread that i've ever made! it's getting close to the holidays and i'm already getting requests to make it. the orange glaze is a great compliment.,5,1
i usually love potato soup but my husband (who loves this recipe) made this for us twice and both times i thought it tasted just awful! i'm not sure if it was the processed cheese or if the potatoes were just too starchy...i know he would give this a 5 star rating but i guess not everyone has the same tastebuds! :),1,0
"for an even more moist cake, add one small can of mandarin oranges to cake mix. i don't like yellow cake....however, i love this recipe....it's yummy!",5,1
nice one..i liked the recipe!!,5,1
i made this as is for a gathering and it was a huge hit. even the little ones wanted seconds!,5,1
i made these with turkey & american cheese and fed some hungry athletes while we were on the road. they were a big hit. now i'm making them again for my family.,5,1
"excellent... love it, and so does everybody else!",5,1
i usually twerk a recipe to my own taste. this was perfect as is. it will be a staple recipe in our house. thank you!,5,1
love this!,5,1
"i’ve tried so many corn bread recipes out there and this one is the best one by far! i’m so happy i found this recipe! if you have a few extra minutes, this recipe is worth making",5,1
"excellent recipe!! very easy to follow:)) and super delicious!! definitely using this recipe again:)), mixed 2 different flour types, worked as a charm!!thank you!!",5,1
this is a great dressing recipe for this type of coleslaw. will be making this often in the future.,5,1
"i don't like pumpkin but this was absolutely amazing! i work at a restaurant and on busy weekends i take in cupcakes. i tried this and it was a winner, even i had seconds. this recipe is fantastic and i can't wait to make them again. thank you so much for sharing!",5,1
"this really is the ""best ever"" banana bread i have ever made. i had to substitute the buttermilk and by accident i used baking powder instead of baking soda but it still turned out wonderful. can't wait to make this again with the correct ingredients!",5,1
"i signed up just to rate this soup. by far the best cheeseburger soup recipe i've tried. to say that it is a family favorite would be an understatement. my family, friends, neighbors, and co-workers love it. i added a couple of extra things, a little paprika and garlic, and it really hits the spot.",5,1
just made these cupcakes! what a great recipe! so moist and a great way to use up that zucchini!,5,1
"this was so good! unfortunately, i can't leave well enough alone :( had to add pepperoni and olives on top when the grandkids were here - used shredded chicken, bacon and alfredo sauce in (2) 8x8's for work. endless possibilities for an wonderful base!!",5,1
a true favorite of my husbands! he loves the sauce.,5,1
help! - i have made this twice following the recipe exactly and it falls in the middle each time. the cake is delicious but i can't serve it with the sunken middle. any suggestions how to solve this problem? thanks.,4,1
i cut the ingredients in half and baked in a 7x11 baking dish. i also used a cookie scoop to put the remaining dough on top. it’s more cake like and the top looks like individual biscuits with cherry filling. tastes delicious! i used a combo of heavy whipping cream/water in the glaze since i was out of milk. wondering if this needs to be refrigerated since the glaze has cream in it?,5,1
i have been making a similar recipe for years. i like the idea of the hawaiian rolls along with the horseradish sauce. it puts a nice kick on the recipe. i will make this recipe again.,5,1
"this was super good and so easy with the coleslaw! my husband, friends and i love egg rolls but i totally lack the skill to roll them. i used lo mein noodles because that's what i had on hand and i added more soy sauce when i served it. the only other addition i think i would make is add something crunchy on top like a fried egg roll wrapper. great recipe will make again.",5,1
this is a great casserole for breakfast or any other meal! it lends itself to being very adaptable. i used pepperjack and a little less cheese also. i have tried it with spicy italian sausage and another time with diced polish kielbasa. always rave reviews from the peanut gallery!,4,1
this recipe has become one of my family favorites! it makes a great meatless monday dinner ... i just omit the sausage and add a package of cream cheese (cut into cubes) 5 minutes before serving. allow the cream cheese to melt and stir into the soup for added richness.,5,1
"my husband said this is his new favorite! i used two 32 oz cartons of chicken broth and omitted the water, johnsonville mild italian sausage, frozen spinach thawed and squeezed dry, and diced tomatoes with italian seasonings. really nice flavor. thanks for sharing a great recipe!",5,1
great as is and also makes great cupcakes,5,1
"part 2... if you bake them a bit longer than recommended the crust holds up better in bar form. i often bake them 45-50 mins at home. never had a burnt crust. the convection ovens at the bakery were definitely faster. if they come out with softer crust just cut into smaller “2-bite” size pieces or eat with fork. the batter is very thick. fist time i made i i though i did something wrong. you can easily alter the amount of sugar to your liking. change up the filings, extracts and nuts or other add-in’s as you choose. it’s pretty forgiving. it’s kinda bad hard to mess up this recipe. under-baking is usually the biggest issue, as is not using enough filling. at a bakery you can’t skimp on fillings. customers don’t like that :-). if you do add the drizzle on top it will make the bars a bit wet it the sit out all day. bakery tip: for dryer drizzle use less milk. it should be very thick - as in “not a drizzle at all” but kinda toothpaste like. then heat in microwave, no more than 10 seconds at a time. gets super hot very fast. once hot, drizzle quickly, as it will harden/get crusty very quickly. once it drys on the bars it won’t make them overly soft. works great and you can remix remaining crusted drizzle (with few drops of liquid) and reheat if it gets too difficult to work with. i burned myself a few times with the hot mix so be careful not to overheat it",4,1
"very good, easy, will make again! i also used only one can of cherries & extra almond extract& cooked 5 minutes longer. pays to look at reviews! i loved the cherries and will try peaches too.",5,1
"just made these following the recipe exactly. very good! it is also a very good, not-too-sweet ""muffin"" without the frosting. adding raisins would be an option. a ""keeper"" recipe!",5,1
"this is my first time writing a review for a recipe, but this one deserved a review, it was that good. this was so tasty; i made it just as directed, except i used a pound of sausage (bob evans breakfast sausage). be sure to let stand for 10 minutes, in fact, i think 15 minutes is better. i made it quicker by frying the sausage a day ahead.",5,1
this is the first dessert our guests grab at our labor day barbecue. i bake 2 of these delicious apple pies and they are gone almost as soon as i put them on the table.,5,1
"i made this dish for a birthday party yesterday and it was a big hit! everyone was asking for the recipe. i used a mixture of red and green pepper, did not use water chestnuts, and added real bacon pieces. i did not use the dressing mixture, i used a whole jar of marie's coleslaw dressing which is awesome. will be making this dish again.",5,1
"so bad. the corn starch makes it extremely gluey and gross, and is completely unnecessary-- all you need is the butter chopped into the flour to make the crisp topping work. this tastes like something from denny's. that's not a compliment.",1,0
"i added a handful of left over italian sausage from the previous nights lasagna, omitted thw swiss cheese and used freshly shredded potatoes. it turned out a bit dark from the fresh potatos but we all really enjoyed it. there was enough for left overs the next morning which were even better!",4,1
i've made this same recipe but use a roll of sausage instead of bacon. and i use shredded mozzarella cheese instead of cottage cheese.,5,1
"thank u for this fast, easy, delicious recipe. 🥰 i just added a lil vanilla.",4,1
if you substitute tarragon vinegar for the cider vinegar this dish goes to the next level.,5,1
"my husband loves it, me too",5,1
"damien, you made my day! your statement that “some of these folks just can’t cook or bake.” i am surprised and disappointed at the venom some of these posters spray. everyone likes different tastes. i don’t understand the hatefulness expressed. i guess since people can’t be identified they feel they can say such hateful things about someone’s recipe. if you do care for a recipe, you don’t care for it. plain and simple. move on and try another recipe.",5,1
absolutely delicious! everyone loved it and had perfect flavoring! making it again very soon.,5,1
"great soup base, add garlic, add cayenne pepper. i used the larger diced tomatoes and it made enough soup to try and freeze. love this recipe.",5,1
jennifer this recipe is outstanding. hubby raves about it everytime i make it.,5,1
not impressed. not very moist or flavorful.,1,0
"this is a wonderful recipe to use. i modified it but adding some adobo, recaito and sazon when preparing the onions and seafood. if you've never tried adding spanish seasonings to recipes, give it a whirl. they give any recipe a new spin on taste!",5,1
so simple and everyone loves it! i toast the pecans for a richer crispier taste.,5,1
"i have made this recipe quite a few times and every time is a success.everybody loves it.as a side note: i also add lobster meat, usually an 8oz package.",5,1
"this is delicious! love using the slow cooker in the fall and winter. just be careful not to overlook, some of my noodles got a bit crispy around the edges!",5,1
good basic recipe for pancakes. i added apple pie spice and nutmeg as well as vanilla. batter was thin enough with only 3/4 cup of milk. would also be good with bananas.,4,1
"we just moved into a house we bought and it had apple trees, don't know what kind they were but the sauce did not thicken up . my crust was good does it matter what kind of apples i used? i cooked it longer then what it said . any suggestions for next time?",2,0
fabulous! i didn't change a thing! i put whipped topping and fresh strawberries on top. my husband loved it! thank you!,5,1
"made them this morning husband and i loved them, very feeling and good tasting. will make again.",5,1
my family loves this but it never seems to be done in 35-40 minutes. my oven is set at 350 what am i dining wrong? any suggestions?,4,1
question has anyone tried this recipe subbing out the bananas or zucchini. it s that time of the year where zucchini is so cheap.,5,1
fantastic! this was so simple and it tasted like something i would get in a restaurant. will definitely make this again.,5,1
"i followed the directions, no adding or subtracting, and this is the most tasteless chowder i've had. looking through other recipes now to see what i can do to doctor it up. will give it 2 stars for creaminess, but so bland.",2,0
making for the second time. it was great the first time but did add more seasonings and used cottage cheese and more italian cheese blend. used a rectangle slow cooker that works great!,5,1
"the only thing i changed was half the sugar, i don't like sweet meat. yum!!",4,1
"can only say wonderful! only change made was lime juice instead of orange juice, doubled the sauce and truly enjoyed!",5,1
i made this recipe for a reception and every piece went. the loaf i kept at home didn't last that much longer. delicious! i did substitute orange/pineapple juice for the water. i'm making again tonight with the leftover pumpkin from the first recipe.,5,1
nothing like peach season in colorado! i love finding ways to use up these large juicy peaches that are overflowing at the farmers markets. we served this pudding with ice cream and it was a big hit!,5,1
this is my first time to make a white chili. this is wonderful. it is so easy to make. i used an already roasted chicken from the deli and also added a can of mushrooms. everything else i kept the same.i made some honey beer bread to go with it.. what and awesome dinner.. the wine was good too.,5,1
"so flavorful, never any leftovers",5,1
excellent. just the right size for two people.,5,1
"this was a perfect recipe for my son to make who is learning to cook. he did it all himself following the well written directions. it really was a tasty dish, and the presentation was lovely. son was quite proud of himself---even took a picture to email a friend! i told him he will have to fix it again for cinco de mayo! thanks for sharing.",5,1
"this was definitely a hit. i didn't use the heavy cream at all, i only used the sour cream, and i added a can of mushrooms. also, i have to wonder if it is coming out different for people that live in different places. i live in southern new mexico, we are in the desert and elevated like 3500 ft. it wasn't thin for me, nice and creamy and de-lish!!",5,1
"excellent!i keep the skin on the potatoes. instead of velveeta (we are not big fans), we used pepper jack cheese, shredded. it really gave this soup a kick!i also reduced the salt and used 1/2tsp pepper. keeper!",5,1
"so disappointed in this soup! i made this exactly as the recipe read. for my family, the celery seed gave this a bitter, awful taste. so upsetting to try a new recipe, spending time and money, only to be so disappointed!",1,0
made this for the first time....thought there would be leftovers....and not one drop left...big hit with my family..thank you for sharing.... next time i will double the recipe. :),5,1
"sounded interesting, so i gave it a try. this was much too sweet, and the bottom was hard. i'll stick with my old tried-and-true!",1,0
"these were better than i expected. i had to make some changes because i didn't have everything once i started. i followed the recipe except i subbed chili powder for chili seasoning( from the packets), i used fresh tomatoes and a little bit of pace salsa to equal the stewed tomatoes. i skipped the sage and used the upper portions of each seasoning and added a llittle cayenne pepper. oh and i also had to used cheddar cheese. i heated the tortillas beforeassembling too. it was so good!",4,1
"simply delicious. it only needs a couple tb of bacon grease. also, you should add a dash or 2 of sage(or thyme) and a dash of garlic powder. these additions make it perfect!",5,1
"i made this for my husband and a friend and they both loved it! i only used one can of green chilies and i omitted the onions. i added 5 drops of potent hot sauce at the end, as well. it says it yields 7 servings, but i would say this comfortably feeds only 5 people.",5,1
have made this many times and is normally one of the recipes i prepare while stocking up my freezer. so yummy!!!,5,1
"the only change i made was using cooked, until browned and caramelized, hot italian sausage, chopped. i only added amount of tortellini we were having that night, added fresh tortellini the second time. it’s also freezer friendly, without the tortellini. so simple and so delicious!",5,1
i made this today and ate this for dinner. i thought it was easy to make and it was delicious!,5,1
"used mayo, very good",5,1
very good! not salty and very good flavor. everybody loved it. i put everything into the electric skillet and marinaded the chicken over night.,5,1
i made these and took them to the pharmacy where i work and everyone had one and wanted the recipes. i printed 12 copies and an additional 12 the following day.they were wonderful!!!!!!lilyorlola from fl.,5,1
this recipe is so simple and absolutely deliciouos. my family loved it. i will definitely be adding it to my regular recipe rotation.,5,1
"i'm always amazed how people rate a recipe 5* and then state how they changed the recipe -- significantly. so, after reading all the comments, i've read i'm not sure whether to even try the recipe. why people can't just do a recipe without changing it is beyond me. how do they know what the ""real"" recipe is like to even begin to rate it?",1,0
delicious. i added a bit of corn starch to thicken it. a hit with my husband too. thanks for sharing!,5,1
"this is a good meatloaf recipe. i agree with the others, i wish reviewers would not bombard us with their negative comments. not all recipies are to everyone's liking, but please be considerate of the submitter and professional about your review",5,1
"these are perfect! followed the recipe, i wouldn’t change a thing",5,1
in a word...yum. another word...easy.,5,1
amazing with chocolate chips!!!,5,1
"delicious, but note: the video shows 12 rolls in a square pan, not a 13x9 inch pan. the printed recipe says it makes 12 rolls, but it calls for an 18 oz package of rolls, an 18 ounce package of rolls has 18 rolls. so, it looks like the video is showing a 12 oz package of rolls, with 12 rolls in a square pan, but the printed recipe calls for 18 rolls, but says it makes 12. so, wondering if this can be fixed. i did make 18 rolls, and i did 1 1/2 times the other ingredients. regardless, this is good!",5,1
"i made this on saturday and it was soooo good. one of my new favorite recipes. the chicken shredded so easily. substituted chili powder for taco seasoning, added black beans and used a can of green chiles/tomatoes instead of salsa and added extra lime.",5,1
"i take this salad to pot lucks often, especially in the summer. it is definitely a crowd pleaser.",5,1
"i made this for mother's day desert. fabulous. everyone loved it, moist and really quick to put together. the icing is excellent as well. not to sweet. i put almost a cup of good raspberry jam on the bottom layer and put the icing on the bottom of the top layer, shaped them together and it was perfect. i decorated the cake with fresh raspberries. the leftover cake is now 3 days old and just as delicious as the first day. i bake the cake a day ahead and iced in the morning. this will be my go to chocolate layer cake.",5,1
"this is a great recipe, bulletproof for swaps and adds. not to be ""that guy"" but i swapped half the flour for almond flour and used splenda instead of sugar (use half the amount of splenda that the recipe calls for or you'll be sorry...). then i added walnuts and cranberries and a scoop of pb2.",5,1
so good!!!!! love that this can be cooked in the crock-pot. add a salad and some garlic bread and supper is ready!,5,1
"this isn't pie. this is soup. i don't know if the creator forgot to add a step or what, but my finished product was more liquid than apple. if this is ""grandmas"" recipe, she must have had soft teeth. recipe should be removed.",1,0
"i have been making these for a few years now and they are always a great meal. you really don't need to change anything with this recipe, just follow it and enjoy.",5,1
"omg the best! i used this recipe for the first time last night. the bread came out perfect! so moist and delicious, my daughter couldn't get enough. i used a glass loaf dish and followed the directions step by step. will definitely use this recipe again",5,1
"i have made this cake ever since it came out in the cookbook back in about 1992. i love it! it is failproof. if you want it to fill a 13 x 9 full, just do one and a half batches of the recipe. after it cools, slice off the extra (it is the best part!) and then turn the cake out onto the cooling rack.",5,1
our family has been making this on weekends and holidays since it was first published in the magazine. it's totally yummy!,5,1
didn't like it,1,0
"this used to be my ""go to recipe"" when i 1st got married back in 1979! the recipe was in my betty crocker"" recipe cards!",5,1
"loved it! i did not have key lime jello, so i used unflavored gelatin and substituted lime juice for the water. the pie was awesome. this will be a repeat at our house!",4,1
"absolutely delicious and a complete hit when i made them to take to a party! i had to double the icing though.i'd like to find a substitute for the vegetable oil, as one cup seems like an awful lot.",5,1
very quick and simple to make. delicious!,5,1
i have made this recipe for several years. if you like stuff bell peppers you will love this. taste exactly the same. i add an envelope of lipton's onions soup and about a tablespoon of minced garlic.,5,1
"yum! time consuming, but worth it.",5,1
"this is a new favorite in my house. it's so quick and easy, but tastes like it took all day. i modified the recipe a bit - i bake, then shred the chicken. i also leave out the onions (i hate the texture, but like the taste so i use onion powder). i also hate the texture of green chiles, so i puree them in the food processor.",5,1
it wasn't that good.,2,0
didn't have baking powder so i substituted with a mix of vinegar and baking soda. used frozen blueberries. the quick bread turns a beautiful golden color for 60 minute cook time in my gas oven. i admit i didn't use a glaze and it was still superb! will be making this one again!,5,1
"the worst meatloaf ive ever tasted. i followed recipe to the ""t"".yak!!!!",1,0
awesome i made this for a party and next time i'll have to double it! everyone wanted seconds!,5,1
i use thawed frozen mixed veggies instead of the carrots and celery. i have also made it using cream of chicken soup instead of broth. very rich and easy.,5,1
a delicious dish. i will definitely make again.,5,1
phenomenal! halved the ingredients to make one deep pie as well. i didn't use as much flour either because i noticed the filling to be too thick so i used extra broth to compensate. this was delicious:),5,1
easy to fix. taste great! will fix again!,5,1
a win with my family.... my husband was tasting before it went in the oven and said it can be eaten just like that....thanks for sharing this recipe.,5,1
"this is the best bread i’ve ever made. found this recipe about 3weeks ago and just made my 7th batch this morning, hubby can’t stop eating this.",5,1
i made this delicious loaf today and it is a winner. i made only two minor changes. i substituted sour cream for the buttermilk which i did not have and used pecans. i opted to sprinkle chopped pecans over the loaf just before popping it in the oven. we love this bread and i will be making it many more times. i highly recommend this recipe. volunteer field editor,5,1
my family loves these i have to make them every thanksgiving,5,1
this is the best banana nut bread that i have ever eaten.,5,1
this soup is wonderful! it's exactly what i was looking for. the only thing i did different was i added half and half. it made it a little more creamy.,5,1
this has become one of my family favorites. very easy. my family won't eat lasagna any other way.,5,1
outstanding... a new family favorite. i did several things differently... by accident. i added 2 tablespoons of chicken seasoning (better than bullion) instead of 2 teaspoons. knowing that would be salty i didn't add any extra salt. i added 4 tablespoons butter and flour... instead of 3. and still only used the 2 cups of mile. added a bit extra cheese and cooked it for about 10 minutes. loved it. not bland at all...,5,1
"loved this!! easy to make, i left out the hot sauce, maybe next time i will try it with it but i really liked it with out so not sure",5,1
these are so easy to make and they are delicious! i followed the recipe exactly. :),5,1
"this was a fantastic recipe. i used ground turkey, but otherwise followed the recipe. i love that it doesn't use canned enchilada sauce!",5,1
sandy is known as an excellent cook. her cake always comes out great! way to go sandy.,5,1
great recipe ?? we used carb master yogurt to cut the carbs ? my daughter is a type 1 diabetic so we gotta watch those ?? anybody knocking this recipe or anything sugar free !!! some people aren't as fortunate or have no choice with certain things ???? my daughter can still consume sugars etc and to be honest white bread would spike her more then a snicker bar lol contrary to belief...,4,1
this was a pretty good meatloaf. i usually don't like putting raw onion in meatloaf (want to saute it) but this came out really well. will definitely make it again.,4,1
made this for a potluck. everyone loved. will definitly be making this again. yum yum,5,1
"i didn't want to make a 3-layer cake, so i cut the recipe in half and baked it in a 9"" x 7"" pyrex pan for about 25 minutes and it turned out perfectly. the cake is very good. the frosting was creamy and thick, but perhaps just a little bit too sweet. but overall, a great-tasting cake!",5,1
"very good! i doubled the potatoes and used regular fat half and half. i had fresh clams, so i saut?ed them with the onion and celery.",5,1
"i have tried many gf banana bread recipes (as well as other sweet gf breads) and this is one of the best. unlike many others- it does not have that gluten free taste. plus - it is healthy, which makes it even better. love it and will make it again.",5,1
perfect. i wouldn't change a thing.,5,1
this was so good. i don't think i will ever make just plain coleslaw again.,5,1
"made this cake for a church social and everyone loved it. did use the suggestions in the book and used the cheesecake pudding mix and th orange flavoring in the icing. i also, used a duncan hines orange cake mix and added fat free cream cheese to the icing. turned out great.",5,1
"have made it many times for company. use my own sauce and a certain brand of ravioli from publix, called parla. these ravioli taste like homemade (no garbage ingredients) and make a big difference in the outcome of your meal.",5,1
"simple, easy and fabulous flavor!!! i made it per the recipe and wouldn't change a thing. it was hearty and flavorful - could not stop eating it! shared with a friend - will put this in the favorites book!! serving suggestion - good warm crusty bread with roasted garlic and a glass of red wine!!!!",5,1
this is the recipe that officially got me into my mother-in-law's good graces. so so good.,5,1
i've made this salad several times. each time it is a crowd pleaser!,5,1
"great cake, just like mother used to make",5,1
"i like the ingredients and portions, but this is how i put them together. in an upright mixer, beat the egg whites until they are stiff peaks, add vanilla. in another bowl, mix the other ingredients and fold them into the egg whites. i baked them on parchment paper and they were delicious",5,1
"always looking for gluten free recipes. hubby has celiac. this is so quick and easy. very simple to adjust as you like. doubled the recipe, glad i did. thanks so much!",5,1
the flavor was very very good but i over cooked it :( 6 hours in my slow cooker was to long. would have been very yummy with mashed potatoes!,4,1
"delicious! i added in thinly sliced kielbasa, green onions, and used garlic salt instead of table salt. i also covered the top with another layer of cheese after the first hour of covered baking, so when it was done there was a nice brown cheesy crust on top. will definitely make this again.",5,1
this is an extremely delicious recipe !!! my husband ate an entire pie to himself in one day for breakfast lunch and dinner ! i am currently going to the market now to gather the ingredients to make more! a major hit in my household!,5,1
"made this for my cookie trays this year. after sitting out a while the caramel ""melts"" so to fix this i just coated the pieces with chocolate and they looked like a mini candy bar. tastes just like the real thing.",5,1
i just made these for the first time today. i mixed part sharp cheddar and a mexican mix. that's what i had. very good.,5,1
this is now in my favorites cookbook. so quick and so delicious. i plan on trying different types of fish with this recipe.,5,1
i enjoy this recipe as a way to use my grapes if they aren't getting eaten.,4,1
"i make this often, wonderful flavor. my 3 and 5 year old grandkids were over and couldn't get enough of it.",5,1
recipe sucks there was a lot of liquid in the bottom of the pie even with a lattice top,1,0
easy and delish. the kids loved them too!,5,1
"very good and very simple. i used about half the lemon juice, a little more garlic,so red pepper flakes and about 1/2 cup of white wine. i was worried that adding the bread crumbs was going to soak up all the sauce. i was wrong. just sprinkling them with the cheese over the top, no mixing. than broiling for color and texture wasperfect. put over noddles, but would be great just as a scampi",5,1
"it's a bit difficult to cut as it has to be ""just right"" at room temperature to cut, but the taste is awesome; i'll definitely add this to my candy recipe box.",4,1
